clock, x_dist, x_vel, x_accel, y_dist, y_vel, y_accel, z_dist, z_vel, z_accel, temperature, gyro_x, gyro_y, gyro_z,undef,undef,undef,undef,undef,undef,undef,undef,undef,lat,lon
152.11,1580.161692,0,0,0,0,0,2096.945394,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.12,1580.161753,0,0,0,0,0,2096.945474,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.13,1580.161813,0,0,0,0,0,2096.945554,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.14,1580.161873,0,0,0,0,0,2096.945634,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.15,1580.161933,0,0,0,0,0,2096.945714,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.16,1580.161993,0,0,0,0,0,2096.945794,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.17,1580.162053,0,0,0,0,0,2096.945874,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.18,1580.162114,0,0,0,0,0,2096.945953,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.19,1580.162174,0,0,0,0,0,2096.946033,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.2,1580.162234,0,0,0,0,0,2096.946113,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.21,1580.162294,0,0,0,0,0,2096.946193,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.22,1580.162354,0,0,0,0,0,2096.946273,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.23,1580.162415,0,0,0,0,0,2096.946353,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.24,1580.162475,0,0,0,0,0,2096.946433,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.25,1580.162535,0,0,0,0,0,2096.946512,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.26,1580.162595,0,0,0,0,0,2096.946592,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.27,1580.162655,0,0,0,0,0,2096.946672,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.28,1580.162715,0,0,0,0,0,2096.946752,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.29,1580.162776,0,0,0,0,0,2096.946832,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.3,1580.162836,0,0,0,0,0,2096.946912,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.31,1580.162896,0,0,0,0,0,2096.946992,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.32,1580.162956,0,0,0,0,0,2096.947071,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.33,1580.163016,0,0,0,0,0,2096.947151,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.34,1580.163076,0,0,0,0,0,2096.947231,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.35,1580.163137,0,0,0,0,0,2096.947311,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.36,1580.163197,0,0,0,0,0,2096.947391,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.37,1580.163257,0,0,0,0,0,2096.947471,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.38,1580.163317,0,0,0,0,0,2096.947551,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.39,1580.163377,0,0,0,0,0,2096.947631,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.4,1580.163438,0,0,0,0,0,2096.94771,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.41,1580.163498,0,0,0,0,0,2096.94779,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.42,1580.163558,0,0,0,0,0,2096.94787,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.43,1580.163618,0,0,0,0,0,2096.94795,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.44,1580.163678,0,0,0,0,0,2096.94803,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.45,1580.163738,0,0,0,0,0,2096.94811,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.46,1580.163799,0,0,0,0,0,2096.94819,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.47,1580.163859,0,0,0,0,0,2096.948269,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.48,1580.163919,0,0,0,0,0,2096.948349,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.49,1580.163979,0,0,0,0,0,2096.948429,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.5,1580.164039,0,0,0,0,0,2096.948509,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.51,1580.1641,0,0,0,0,0,2096.948589,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.52,1580.16416,0,0,0,0,0,2096.948669,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.53,1580.16422,0,0,0,0,0,2096.948749,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.54,1580.16428,0,0,0,0,0,2096.948828,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.55,1580.16434,0,0,0,0,0,2096.948908,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.56,1580.1644,0,0,0,0,0,2096.948988,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.57,1580.164461,0,0,0,0,0,2096.949068,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.58,1580.164521,0,0,0,0,0,2096.949148,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.59,1580.164581,0,0,0,0,0,2096.949228,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.6,1580.164641,0,0,0,0,0,2096.949308,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.61,1580.164701,0,0,0,0,0,2096.949388,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.62,1580.164762,0,0,0,0,0,2096.949467,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.63,1580.164822,0,0,0,0,0,2096.949547,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.64,1580.164882,0,0,0,0,0,2096.949627,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.65,1580.164942,0,0,0,0,0,2096.949707,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.66,1580.165002,0,0,0,0,0,2096.949787,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.67,1580.165062,0,0,0,0,0,2096.949867,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.68,1580.165123,0,0,0,0,0,2096.949947,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.69,1580.165183,0,0,0,0,0,2096.950026,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.7,1580.165243,0,0,0,0,0,2096.950106,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.71,1580.165303,0,0,0,0,0,2096.950186,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.72,1580.165363,0,0,0,0,0,2096.950266,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.73,1580.165424,0,0,0,0,0,2096.950346,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.74,1580.165484,0,0,0,0,0,2096.950426,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.75,1580.165544,0,0,0,0,0,2096.950506,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.76,1580.165604,0,0,0,0,0,2096.950585,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.77,1580.165664,0,0,0,0,0,2096.950665,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.78,1580.165724,0,0,0,0,0,2096.950745,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.79,1580.165785,0,0,0,0,0,2096.950825,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.8,1580.165845,0,0,0,0,0,2096.950905,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.81,1580.165905,0,0,0,0,0,2096.950985,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.82,1580.165965,0,0,0,0,0,2096.951065,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.83,1580.166025,0,0,0,0,0,2096.951145,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.84,1580.166086,0,0,0,0,0,2096.951224,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.85,1580.166146,0,0,0,0,0,2096.951304,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.86,1580.166206,0,0,0,0,0,2096.951384,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.87,1580.166266,0,0,0,0,0,2096.951464,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.88,1580.166326,0,0,0,0,0,2096.951544,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.89,1580.166386,0,0,0,0,0,2096.951624,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.9,1580.166447,0,0,0,0,0,2096.951704,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.91,1580.166507,0,0,0,0,0,2096.951783,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.92,1580.166567,0,0,0,0,0,2096.951863,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.93,1580.166627,0,0,0,0,0,2096.951943,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.94,1580.166687,0,0,0,0,0,2096.952023,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.95,1580.166748,0,0,0,0,0,2096.952103,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.96,1580.166808,0,0,0,0,0,2096.952183,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.97,1580.166868,0,0,0,0,0,2096.952263,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.98,1580.166928,0,0,0,0,0,2096.952342,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
152.99,1580.166988,0,0,0,0,0,2096.952422,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153,1580.167048,0,0,0,0,0,2096.952502,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.01,1580.167109,0,0,0,0,0,2096.952582,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.02,1580.167169,0,0,0,0,0,2096.952662,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.03,1580.167229,0,0,0,0,0,2096.952742,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.04,1580.167289,0,0,0,0,0,2096.952822,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.05,1580.167349,0,0,0,0,0,2096.952902,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.06,1580.16741,0,0,0,0,0,2096.952981,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.07,1580.16747,0,0,0,0,0,2096.953061,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.08,1580.16753,0,0,0,0,0,2096.953141,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.09,1580.16759,0,0,0,0,0,2096.953221,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.1,1580.16765,0,0,0,0,0,2096.953301,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.11,1580.16771,0,0,0,0,0,2096.953381,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.12,1580.167771,0,0,0,0,0,2096.953461,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.13,1580.167831,0,0,0,0,0,2096.95354,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.14,1580.167891,0,0,0,0,0,2096.95362,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.15,1580.167951,0,0,0,0,0,2096.9537,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.16,1580.168011,0,0,0,0,0,2096.95378,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.17,1580.168072,0,0,0,0,0,2096.95386,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.18,1580.168132,0,0,0,0,0,2096.95394,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.19,1580.168192,0,0,0,0,0,2096.95402,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.2,1580.168252,0,0,0,0,0,2096.954099,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.21,1580.168312,0,0,0,0,0,2096.954179,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.22,1580.168372,0,0,0,0,0,2096.954259,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.23,1580.168433,0,0,0,0,0,2096.954339,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.24,1580.168493,0,0,0,0,0,2096.954419,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.25,1580.168553,0,0,0,0,0,2096.954499,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.26,1580.168613,0,0,0,0,0,2096.954579,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.27,1580.168673,0,0,0,0,0,2096.954659,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.28,1580.168734,0,0,0,0,0,2096.954738,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.29,1580.168794,0,0,0,0,0,2096.954818,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.3,1580.168854,0,0,0,0,0,2096.954898,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.31,1580.168914,0,0,0,0,0,2096.954978,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.32,1580.168974,0,0,0,0,0,2096.955058,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.33,1580.169034,0,0,0,0,0,2096.955138,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.34,1580.169095,0,0,0,0,0,2096.955218,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.35,1580.169155,0,0,0,0,0,2096.955297,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.36,1580.169215,0,0,0,0,0,2096.955377,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.37,1580.169275,0,0,0,0,0,2096.955457,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.38,1580.169335,0,0,0,0,0,2096.955537,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.39,1580.169396,0,0,0,0,0,2096.955617,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.4,1580.169456,0,0,0,0,0,2096.955697,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.41,1580.169516,0,0,0,0,0,2096.955777,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.42,1580.169576,0,0,0,0,0,2096.955856,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.43,1580.169636,0,0,0,0,0,2096.955936,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.44,1580.169696,0,0,0,0,0,2096.956016,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.45,1580.169757,0,0,0,0,0,2096.956096,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.46,1580.169817,0,0,0,0,0,2096.956176,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.47,1580.169877,0,0,0,0,0,2096.956256,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.48,1580.169937,0,0,0,0,0,2096.956336,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.49,1580.169997,0,0,0,0,0,2096.956416,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.5,1580.170058,0,0,0,0,0,2096.956495,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.51,1580.170118,0,0,0,0,0,2096.956575,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.52,1580.170178,0,0,0,0,0,2096.956655,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.53,1580.170238,0,0,0,0,0,2096.956735,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.54,1580.170298,0,0,0,0,0,2096.956815,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.55,1580.170358,0,0,0,0,0,2096.956895,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.56,1580.170419,0,0,0,0,0,2096.956975,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.57,1580.170479,0,0,0,0,0,2096.957054,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.58,1580.170539,0,0,0,0,0,2096.957134,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.59,1580.170599,0,0,0,0,0,2096.957214,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.6,1580.170659,0,0,0,0,0,2096.957294,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.61,1580.17072,0,0,0,0,0,2096.957374,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.62,1580.17078,0,0,0,0,0,2096.957454,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.63,1580.17084,0,0,0,0,0,2096.957534,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.64,1580.1709,0,0,0,0,0,2096.957613,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.65,1580.17096,0,0,0,0,0,2096.957693,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.66,1580.17102,0,0,0,0,0,2096.957773,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.67,1580.171081,0,0,0,0,0,2096.957853,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.68,1580.171141,0,0,0,0,0,2096.957933,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.69,1580.171201,0,0,0,0,0,2096.958013,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.7,1580.171261,0,0,0,0,0,2096.958093,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.71,1580.171321,0,0,0,0,0,2096.958173,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.72,1580.171382,0,0,0,0,0,2096.958252,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.73,1580.171442,0,0,0,0,0,2096.958332,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.74,1580.171502,0,0,0,0,0,2096.958412,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.75,1580.171562,0,0,0,0,0,2096.958492,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.76,1580.171622,0,0,0,0,0,2096.958572,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.77,1580.171682,0,0,0,0,0,2096.958652,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.78,1580.171743,0,0,0,0,0,2096.958732,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.79,1580.171803,0,0,0,0,0,2096.958811,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.8,1580.171863,0,0,0,0,0,2096.958891,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.81,1580.171923,0,0,0,0,0,2096.958971,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.82,1580.171983,0,0,0,0,0,2096.959051,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
153.83,1580.172044,0,0,0,0,0,2096.959131,0,0,311,0.704444,0,0.70976,0,1,0,-0.70976,0,0.704444,0,0,0,32.991313,-106.982355
